"","BTC","ETH","BNB","SOL","XRP","TRX","ADA","AVAX","BCH","DOT"
"389",63843.5703125,3059.27856445312,554.889282226562,142.68049621582,0.503786027431488,0.109948001801968,0.468784004449844,34.7224807739258,477.112762451172,6.68765783309937
"390",64994.44140625,3157.62719726562,570.960510253906,151.133560180664,0.52929300069809,0.111120000481606,0.505908012390137,38.3010559082031,515.57373046875,7.23426294326782
"391",64926.64453125,3147.28857421875,579.619934082031,148.609313964844,0.524680018424988,0.111346997320652,0.499291986227036,37.1170501708984,502.520935058594,7.13502883911133
"392",66837.6796875,3201.65209960938,605.575500488281,157.031219482422,0.556833028793335,0.112290002405643,0.516884982585907,39.2259941101074,522.234558105469,7.4779109954834
"393",66407.2734375,3219.91162109375,606.840637207031,154.701309204102,0.545158982276917,0.113273002207279,0.500195980072021,38.2866096496582,505.436126708984,7.24458694458008
"394",64276.8984375,3139.80517578125,608.086120605469,147.745147705078,0.527404010295868,0.113223999738693,0.474909991025925,36.3681869506836,479.019653320312,6.93015480041504
"395",64481.70703125,3156.50952148438,614.005004882812,144.892120361328,0.525511980056763,0.117228001356125,0.471020013093948,35.5836524963379,478.724456787109,6.86236906051636
"396",63755.3203125,3130.16479492188,597.705444335938,139.104339599609,0.526112020015717,0.120054997503757,0.462729007005692,34.405158996582,482.437103271484,6.75821685791016
"397",63419.140625,3252.16821289062,595.720520019531,141.289169311523,0.517774999141693,0.119776003062725,0.467031985521317,34.430248260498,477.419830322266,6.79863500595093
"398",63113.23046875,3262.77465820312,600.071166992188,137.856414794922,0.510376989841461,0.121344000101089,0.460474014282227,33.9389801025391,470.621276855469,6.72360610961914
"399",63841.12109375,3215.42895507812,592.831237792969,137.776657104492,0.515432000160217,0.119035996496677,0.45736500620842,35.3642539978027,465.610015869141,6.5917329788208
"400",60636.85546875,3012.28686523438,578.488037109375,126.962707519531,0.50006502866745,0.119466997683048,0.440811991691589,32.7064247131348,434.157165527344,6.42223787307739
"401",58254.01171875,2969.78466796875,561.408203125,134.627975463867,0.517000019550323,0.12032999843359,0.449865996837616,33.2881011962891,424.038635253906,6.88304281234741
"402",59123.43359375,2988.16845703125,560.526733398438,137.814483642578,0.51832902431488,0.122291997075081,0.458281993865967,33.6125640869141,429.969848632812,7.28511619567871
"403",62889.8359375,3103.5419921875,587.010437011719,143.772552490234,0.531894028186798,0.122766003012657,0.467543989419937,35.5848960876465,453.345550537109,7.25510120391846
"404",63891.47265625,3117.57641601562,585.846557617188,146.135055541992,0.530404984951019,0.122322000563145,0.463577002286911,37.3618316650391,463.508819580078,7.12705993652344
"405",64031.1328125,3137.2490234375,592.140380859375,145.713027954102,0.529784023761749,0.121110998094082,0.458333998918533,37.4019393920898,469.264282226562,7.30678415298462
"406",63161.94921875,3062.72875976562,588.475952148438,152.802398681641,0.540547013282776,0.118674002587795,0.454288005828857,37.1383628845215,473.358856201172,7.1222620010376
"407",62334.81640625,3006.5771484375,577.486206054688,148.134323120117,0.524743974208832,0.120622999966145,0.441873013973236,35.3417320251465,471.104583740234,6.99673891067505
"408",61187.94140625,2973.6572265625,588.197448730469,142.294738769531,0.517229974269867,0.12287800014019,0.452553004026413,34.0471992492676,448.203674316406,6.99011898040771
"409",63049.9609375,3036.0205078125,596.031982421875,152.849945068359,0.521028995513916,0.126193001866341,0.463501006364822,35.0806541442871,454.960693359375,7.05011987686157
"410",60792.77734375,2909.79125976562,585.622192382812,146.216903686523,0.502337992191315,0.127366006374359,0.448249995708466,33.712516784668,426.730865478516,6.74996185302734
"411",60793.7109375,2911.60205078125,592.027893066406,145.314376831055,0.505975008010864,0.126392006874084,0.438876003026962,33.4791488647461,429.465179443359,6.65922784805298
