"","Date","CMC_Index"
"294",2024-01-16,0.00754885498320529
"295",2024-01-17,-0.00743688452516084
"296",2024-01-18,-0.0350760157309013
"297",2024-01-19,-0.00280898312522425
"298",2024-01-20,0.00469831404694286
"299",2024-01-21,-0.010121042975723
"300",2024-01-22,-0.0495046662703003
"301",2024-01-23,-0.00605476893099145
"302",2024-01-24,0.0116240465913489
"303",2024-01-25,-0.00607064071115209
"304",2024-01-26,0.0377252406355583
"305",2024-01-27,0.00548401626296411
"306",2024-01-28,0.00434752564895466
"307",2024-01-29,0.0311652606941919
"308",2024-01-30,-0.0154022895408688
"309",2024-01-31,-0.0247078954842289
"310",2024-02-01,0.013060553224338
"311",2024-02-02,0.0163604003200946
"312",2024-02-03,-0.00361381054108596
"313",2024-02-04,-0.015578709142748
"314",2024-02-05,0.000200931479238842
"315",2024-02-06,0.00860159285127465
"316",2024-02-07,0.0227173812930184
"317",2024-02-08,0.0147126574540028
"318",2024-02-09,0.030001594886492
"319",2024-02-10,0.010798079337419
"320",2024-02-11,0.00556013927031699
"321",2024-02-12,0.0290118158552119
"322",2024-02-13,-0.0106875160165105
"323",2024-02-14,0.0400468489324359
"324",2024-02-15,0.0118878483578368
"325",2024-02-16,-0.0045114480492543
"326",2024-02-17,-0.00755579969389775
"327",2024-02-18,0.0127706988765069
"328",2024-02-19,0.00671515887134421
"329",2024-02-20,-0.00685984308888375
"330",2024-02-21,-0.0117370248375237
"331",2024-02-22,-0.0109370855991474
"332",2024-02-23,-0.00797311897263012
"333",2024-02-24,0.0201350919419403
"334",2024-02-25,0.00752713336297682
"335",2024-02-26,0.0345014531603289
"336",2024-02-27,0.0217932968388541
"337",2024-02-28,0.0295163017382584
"338",2024-02-29,0.00452633704196408
"339",2024-03-01,0.0379264134753264
"340",2024-03-02,0.0669939992798797
"341",2024-03-03,-0.00643614842684297
"342",2024-03-04,0.0266425709967826
"343",2024-03-05,-0.0743004070959981
"344",2024-03-06,0.0533446964774581
"345",2024-03-07,0.0337310426748334
"346",2024-03-08,0.00423564182407278
"347",2024-03-09,0.000978144054236557
"348",2024-03-10,-0.00662650540858452
"349",2024-03-11,0.0628906639479495
"350",2024-03-12,-0.00158777959552853
"351",2024-03-13,0.0360160274907694
"352",2024-03-14,-0.00952444140148661
"353",2024-03-15,-0.0135886621504607
"354",2024-03-16,-0.0642547824636043
"355",2024-03-17,0.0401923522502124
"356",2024-03-18,-0.00890942689380161
"357",2024-03-19,-0.110746724741708
"358",2024-03-20,0.0892540794707807
"359",2024-03-21,-0.0160121537945198
"360",2024-03-22,-0.0212206186908977
"361",2024-03-23,0.0104259139526257
"362",2024-03-24,0.0386674830709652
"363",2024-03-25,0.0256592426131179
"364",2024-03-26,-0.0060016791645966
"365",2024-03-27,-0.0073274791640082
"366",2024-03-28,0.0169741847604078
"367",2024-03-29,0.0138059399625287
"368",2024-03-30,-0.0101131746922963
"369",2024-03-31,0.0313096227295391
"370",2024-04-01,-0.0409465724445726
"371",2024-04-02,-0.0555982044631395
"372",2024-04-03,-0.00770469153415757
"373",2024-04-04,0.0281556182481099
"374",2024-04-05,-0.0164417692530383
"375",2024-04-06,0.0231377447161247
"376",2024-04-07,0.00897966614972017
"377",2024-04-08,0.0248245261095649
"378",2024-04-09,-0.0327827543854586
"379",2024-04-10,-0.000886279250115951
"380",2024-04-11,-0.00921624411426735
"381",2024-04-12,-0.0993760857529706
"382",2024-04-13,-0.0959132132382547
"383",2024-04-14,0.0548966259801576
"384",2024-04-15,-0.0328595033566016
"385",2024-04-16,-0.0101604714978488
"386",2024-04-17,-0.0271046097924452
"387",2024-04-18,0.0323880854722598
"388",2024-04-19,0.00111768853153889
"389",2024-04-20,0.0526003943936214
"390",2024-04-21,-0.00968466664907315
"391",2024-04-22,0.0388284490259361
"392",2024-04-23,-0.0147560724978044
"393",2024-04-24,-0.0336632804815266
"394",2024-04-25,-0.00106453464891906
"395",2024-04-26,-0.0121417039268824
"396",2024-04-27,0.00324008877993831
"397",2024-04-28,-0.00742359857426411
"398",2024-04-29,-0.0021366074763335
"399",2024-04-30,-0.046062608456044
"400",2024-05-01,0.0098526708598787
"401",2024-05-02,0.0160446376013979
"402",2024-05-03,0.0343674023962421
"403",2024-05-04,0.00727727131932092
"404",2024-05-05,0.00320905049436242
"405",2024-05-06,-0.00294527352727747
"406",2024-05-07,-0.0194794674536181
"407",2024-05-08,-0.0111534620156267
"408",2024-05-09,0.0246774743491011
"409",2024-05-10,-0.0348991195480682
"410",2024-05-11,-0.00303645486520164
"411",2024-05-12,-0.000689007717034051
"412",2024-05-13,0.00403651440274978
"413",2024-05-14,-0.0230946250333617
"414",2024-05-15,0.0608481053101987
"415",2024-05-16,-0.0105040505669096
"416",2024-05-17,0.0345137262649925
"417",2024-05-18,0.00477174745612986
"418",2024-05-19,-0.0178162426595222
"419",2024-05-20,0.0808514559806284
"420",2024-05-21,0.000421247356534338
"421",2024-05-22,-0.0196381098898619
"422",2024-05-23,-0.0202123843663291
"423",2024-05-24,-0.00456195416395004
"424",2024-05-25,0.00558698453856358
"425",2024-05-26,-0.0109146004066596
"426",2024-05-27,0.0162414276389745
"427",2024-05-28,-0.0194870912950658
"428",2024-05-29,-0.0120044308986193
"429",2024-05-30,-0.00462708251444414
"430",2024-05-31,-0.00415633938417066
"431",2024-06-01,0.00625665177793814
"432",2024-06-02,-0.00628347709980394
"433",2024-06-03,0.0104914121258943
"434",2024-06-04,0.0279112724312513
"435",2024-06-05,0.0107417347128514
"436",2024-06-06,-0.00659445461356722
"437",2024-06-07,-0.0396728666946344
"438",2024-06-08,-0.0147942370974468
"439",2024-06-09,0.0121296366705805
"440",2024-06-10,-0.014901630262433
"441",2024-06-11,-0.0353722345704297
"442",2024-06-12,0.0280887753433959
"443",2024-06-13,-0.0377649958574113
"444",2024-06-14,-0.013790524530319
"445",2024-06-15,0.00948278822722181
"446",2024-06-16,0.0108729824189139
"447",2024-06-17,-0.0224031415842069
"448",2024-06-18,-0.0377781549309813
"449",2024-06-19,0.00422293547861053
"450",2024-06-20,-0.00511620125517648
"451",2024-06-21,-0.00382381273622787
"452",2024-06-22,0.000620208784773946
"453",2024-06-23,-0.0199940333244765
"454",2024-06-24,-0.0116128693661511
"455",2024-06-25,0.0260902018732792
"456",2024-06-26,-0.00914283932855835
"457",2024-06-27,0.0358795038055313
"458",2024-06-28,-0.0172560510370455
"459",2024-06-29,-0.000211832525839284
"460",2024-06-30,0.0249515654924858
"461",2024-07-01,0.00277639318102467
"462",2024-07-02,0.0110207843011308
"463",2024-07-03,-0.0434075576409545
"464",2024-07-04,-0.0792737879963136
"465",2024-07-05,-0.00370789710557651
"466",2024-07-06,0.0552106566660552
"467",2024-07-07,-0.0636227034382545
"468",2024-07-08,0.0295180446175939
"469",2024-07-09,0.0186901975174416
"470",2024-07-10,0.00828430116973608
"471",2024-07-11,-0.00218446487730939
"472",2024-07-12,0.0312081716111623
"473",2024-07-13,0.0266870639515325
"474",2024-07-14,0.0104106375730343
"475",2024-07-15,0.0490317434930457
"476",2024-07-16,-0.00419443392182299
"477",2024-07-17,-0.00761795018810303
"478",2024-07-18,-0.00946756971031415
"479",2024-07-19,0.0310266123030886
"480",2024-07-20,0.0111364817795455
"481",2024-07-21,0.0252333837572551
"482",2024-07-22,-0.0243737619471715
"483",2024-07-23,-0.0249470569482572
"484",2024-07-24,-0.00950475646696325
"485",2024-07-25,-0.0180777162703868
"486",2024-07-26,0.0338499886664317
"487",2024-07-27,-0.000797245237717947
"488",2024-07-28,0.00322322215294633
"489",2024-07-29,-0.00194574478856766
"490",2024-07-30,-0.00859472304379311
"491",2024-07-31,-0.0261311711896641
"492",2024-08-01,-0.0076176912233764
"493",2024-08-02,-0.0667861387664187
"494",2024-08-03,-0.0223352847350068
"495",2024-08-04,-0.0562945731605011
"496",2024-08-05,-0.0764068678850149
"497",2024-08-06,0.0452069744121083
"498",2024-08-07,0.00296666324248877
"499",2024-08-08,0.0917086166107182
"500",2024-08-09,-0.0243555933501132
"501",2024-08-10,0.00282439812455189
"502",2024-08-11,-0.0485566776081201
"503",2024-08-12,0.0323268024978011
"504",2024-08-13,0.00484324059578442
"505",2024-08-14,-0.0176070149109535
"506",2024-08-15,-0.0194408588469837
"507",2024-08-16,0.00867547821494835
"508",2024-08-17,0.0142282091203731
"509",2024-08-18,-0.00489249467317989
"510",2024-08-19,0.0267050544879182
"511",2024-08-20,0.0168891826018673
"512",2024-08-21,0.0205676957727095
"513",2024-08-22,0.0106035495940301
"514",2024-08-23,0.0417323333349704
"515",2024-08-24,0.00823557090805078
"516",2024-08-25,-0.00861364963792549
"517",2024-08-26,-0.0336779673415449
"518",2024-08-27,-0.0508725067106817
"519",2024-08-28,-0.00528719478343326
"520",2024-08-29,-0.00301346987424402
"521",2024-08-30,-0.00104563682492003
"522",2024-08-31,-0.00876958929957762
"523",2024-09-01,-0.0373540127715532
"524",2024-09-02,0.0296810841448461
